Niveau,Code,Titres_de_classes,Nom_du_type_d_element_Francais,Description_d_element_Francais
2,RDS10407,Gestion des terres et de l'eau,Tous les exemples,terres côtières et estuariennes et gestion de l'eau 
2,RDS10407,Gestion des terres et de l'eau,Tous les exemples,"terres agricoles, terres cultivables arables, terres cultivables en continu et gestion de l'eau "
2,RDS10407,Gestion des terres et de l'eau,Tous les exemples,"forêts, terrains boisés et gestion de l'eau "
2,RDS10407,Gestion des terres et de l'eau,Tous les exemples,terres des montagnes et des hauts plateaux et gestion de l'eau 
2,RDS10407,Gestion des terres et de l'eau,Tous les exemples,"terres clairsemées, sols herbagers, terres des zones arides et gestion de l'eau "
2,RDS10407,Gestion des terres et de l'eau,Tous les exemples,allocation et quantification de l'eau 
2,RDS10407,Gestion des terres et de l'eau,Exclusion(s),conditions physiques et chimiques de l'eau  (Voir RDS10105 Eau et hydrologie)
2,RDS10407,Gestion des terres et de l'eau,Exclusion(s),sols non associés à la gestion de l'eau  (Voir RDS10802 Sols)
2,RDS10499,"Transport, télécommunications et autres infrastructures (y compris les bâtiments), n.c.a.",Tous les exemples," avancement des connaissances dans les activités liées au transport, au bâtiment, aux télécommunications et aux autres infrastrucutres"
1,RDS105,Énergie (sauf la prospection),Exclusion(s),"caractérisation, multiplication, production culturale et récolte des cultures pour utilisation comme biomasse ou pour la tranformation en biocarburants  (Voir RDS10803 Cultures)"
1,RDS105,Énergie (sauf la prospection),Exclusion(s),conception des bâtiments visant à réduire au minimum la consommation du bâtiment complété  (Voir RDS10402 Conception de travaux de construction)
1,RDS105,Énergie (sauf la prospection),Exclusion(s),"fabrication de produits transformés à partir des ressources énergétiques minérales (par ex., lubrifiants, plastiques, résines synthétiques et peintures)  (Voir RDS10605 Produits chimiques agricoles et industriels)"
1,RDS105,Énergie (sauf la prospection),Exclusion(s),production et transformation des ressources minières non énergétiques  (Voir RDS10601 Procédés industriels relatifs aux ressources minérales)
1,RDS105,Énergie (sauf la prospection),Exclusion(s),les activités scientifiques ayant trait à la propulsion des véhicules et des moteurs  (Voir RDS106 Production et technologie industrielles)
1,RDS105,Énergie (sauf la prospection),Exclusion(s),"les activités scientifiques ayant trait aux recherches portant sur la pollution, sauf la protection contre les effets néfastes de l'aménagement des zones urbaines et rurales, et sur les environnements affectés par les activités énergétiques (y compris l'exploitation et l'extraction minières)  (Voir RDS102 Protection de l'environnement)"
1,RDS105,Énergie (sauf la prospection),Exclusion(s),les activités scientifiques ayant trait à la prospection de l'énergie  (Voir RDS10102 Exploration des ressources énergétiques)
1,RDS105,Énergie (sauf la prospection),Exclusion(s),services de distribution de l'eau et de manipulation des déchets offerts par les conseils et gouvernements locaux ou les entreprises privées et les organismes sans but lucratif de gestion de déchets  (Voir RDS10202 Services d'approvisionnement en eau et services des déchets)
2,RDS10501,Exploitation minière et extraction des ressources énergétiques,Exemple(s) illustratif(s),extraction et mine de charbon exploitation et extraction du charbon 
2,RDS10501,Exploitation minière et extraction des ressources énergétiques,Exemple(s) illustratif(s),extraction d'énergie géothermique 
2,RDS10501,Exploitation minière et extraction des ressources énergétiques,Exemple(s) illustratif(s),extraction de pétrole et de gaz 
2,RDS10501,Exploitation minière et extraction des ressources énergétiques,Exemple(s) illustratif(s),exploitation et extraction de schistes bitumineux et de sables bitumineux 
2,RDS10501,Exploitation minière et extraction des ressources énergétiques,Exemple(s) illustratif(s),exploitation et extraction d'uranium 
2,RDS10501,Exploitation minière et extraction des ressources énergétiques,Tous les exemples,extraction et mine de charbon exploitation et extraction du charbon 
2,RDS10501,Exploitation minière et extraction des ressources énergétiques,Tous les exemples,extraction d'énergie géothermique 
2,RDS10501,Exploitation minière et extraction des ressources énergétiques,Tous les exemples,extraction de pétrole et de gaz 
2,RDS10501,Exploitation minière et extraction des ressources énergétiques,Tous les exemples,exploitation et extraction de schistes bitumineux et de sables bitumineux 
2,RDS10501,Exploitation minière et extraction des ressources énergétiques,Tous les exemples,exploitation et extraction d'uranium 
2,RDS10501,Exploitation minière et extraction des ressources énergétiques,Exclusion(s),production et transformation des ressources minières non énergétiques  (Voir RDS10601 Procédés industriels relatifs aux ressources minérales)
2,RDS10501,Exploitation minière et extraction des ressources énergétiques,Exclusion(s),"les activités scientifiques ayant trait aux recherches portant sur la pollution, sauf la protection contre les effets néfastes de l'aménagement des zones urbaines et rurales, et sur les environnements affectés par les activités d'exploitation et d'extraction minières  (Voir RDS102 Protection de l'environnement)"
2,RDS10502,Préparation et production de sources d'énergie,Exemple(s) illustratif(s),conversion du dioxyde de carbone en carburants 
2,RDS10502,Préparation et production de sources d'énergie,Exemple(s) illustratif(s),production d'hydrogène à partir de combustibles fossiles 
2,RDS10502,Préparation et production de sources d'énergie,Exemple(s) illustratif(s),production d'hydrogène à partir d'énergie nucléaire 
2,RDS10502,Préparation et production de sources d'énergie,Exemple(s) illustratif(s),production d'hydrogène à partir d'énergies renouvelables 
2,RDS10502,Préparation et production de sources d'énergie,Exemple(s) illustratif(s),raffinage de pétrole et de gaz 
2,RDS10502,Préparation et production de sources d'énergie,Exemple(s) illustratif(s),préparation du charbon 
2,RDS10502,Préparation et production de sources d'énergie,Exemple(s) illustratif(s),préparation des schistes bitumineux et des sables bitumineux 
2,RDS10502,Préparation et production de sources d'énergie,Exemple(s) illustratif(s),préparation de l'uranium 
2,RDS10502,Préparation et production de sources d'énergie,Exemple(s) illustratif(s),production de biocarburants (biomasse) 
2,RDS10502,Préparation et production de sources d'énergie,Tous les exemples,conversion du dioxyde de carbone en carburants 
2,RDS10502,Préparation et production de sources d'énergie,Tous les exemples,production d'hydrogène à partir de combustibles fossiles 
2,RDS10502,Préparation et production de sources d'énergie,Tous les exemples,production d'hydrogène à partir d'énergie nucléaire 
2,RDS10502,Préparation et production de sources d'énergie,Tous les exemples,production d'hydrogène à partir d'énergies renouvelables 
2,RDS10502,Préparation et production de sources d'énergie,Tous les exemples,raffinage de pétrole et de gaz 
2,RDS10502,Préparation et production de sources d'énergie,Tous les exemples,préparation du charbon 
2,RDS10502,Préparation et production de sources d'énergie,Tous les exemples,préparation des schistes bitumineux et des sables bitumineux 
2,RDS10502,Préparation et production de sources d'énergie,Tous les exemples,préparation de l'uranium 
2,RDS10502,Préparation et production de sources d'énergie,Tous les exemples,production de biocarburants (biomasse) 
2,RDS10502,Préparation et production de sources d'énergie,Exclusion(s),"caractérisation, multiplication, production culturale et récolte des cultures pour utilisation comme biomasse ou pour la tranformation en biocarburants  (Voir RDS10803 Cultures)"
2,RDS10502,Préparation et production de sources d'énergie,Exclusion(s),traitement des ressources minières non énergétiques  (Voir RDS106 Production et technologie industrielles)
2,RDS10503,Transformation de l'énergie,Exemple(s) illustratif(s),piles à combustible (sauf oxyde solide) 
2,RDS10503,Transformation de l'énergie,Exemple(s) illustratif(s),systèmes énergétiques à base d'hydrogène (y compris les moteurs à combustion internes à hydrogène) 
2,RDS10503,Transformation de l'énergie,Exemple(s) illustratif(s),énergie nucléaire 
2,RDS10503,Transformation de l'énergie,Exemple(s) illustratif(s),piles à combustible à oxyde solide 
2,RDS10503,Transformation de l'énergie,Exemple(s) illustratif(s),transformation du charbon en électricité 
2,RDS10503,Transformation de l'énergie,Exemple(s) illustratif(s),transformation du charbon en combustibles gazeux 
2,RDS10503,Transformation de l'énergie,Exemple(s) illustratif(s),transformation du charbon en combustibles liquides 
2,RDS10503,Transformation de l'énergie,Exemple(s) illustratif(s),transformation du gaz en électricité 
2,RDS10503,Transformation de l'énergie,Exemple(s) illustratif(s),transformation du gaz en combustibles liquides 
2,RDS10503,Transformation de l'énergie,Tous les exemples,piles à combustible (sauf oxyde solide) 
2,RDS10503,Transformation de l'énergie,Tous les exemples,systèmes énergétiques à base d'hydrogène (y compris les moteurs à combustion internes à hydrogène) 
2,RDS10503,Transformation de l'énergie,Tous les exemples,énergie nucléaire 
2,RDS10503,Transformation de l'énergie,Tous les exemples,piles à combustible à oxyde solide 
2,RDS10503,Transformation de l'énergie,Tous les exemples,transformation du charbon en électricité 
2,RDS10503,Transformation de l'énergie,Tous les exemples,transformation du charbon en combustibles gazeux 
2,RDS10503,Transformation de l'énergie,Tous les exemples,transformation du charbon en combustibles liquides 
2,RDS10503,Transformation de l'énergie,Tous les exemples,transformation du gaz en électricité 
2,RDS10503,Transformation de l'énergie,Tous les exemples,transformation du gaz en combustibles liquides 
2,RDS10503,Transformation de l'énergie,Exclusion(s),"moteurs pour utilisation dans le transport, autres que les moteurs à combustion interne à hydrogène  (Voir RDS10607 Matériel de transport)"
2,RDS10503,Transformation de l'énergie,Exclusion(s),production et transformation des ressources minières non énergétiques  (Voir RDS10601 Procédés industriels relatifs aux ressources minérales)
2,RDS10503,Transformation de l'énergie,Exclusion(s),"transformation des ressources énergétiques renouvelables en chaleur, vapeur ou électricité  (Voir RDS10504 Énergies renouvelables)"
2,RDS10504,Énergies renouvelables,Exemple(s) illustratif(s),énergie de biocarburant (biomasse) 
2,RDS10504,Énergies renouvelables,Exemple(s) illustratif(s),énergie géothermique 
2,RDS10504,Énergies renouvelables,Exemple(s) illustratif(s),énergie hydroélectrique 
2,RDS10504,Énergies renouvelables,Exemple(s) illustratif(s),énergie solaire photovoltaïque 
2,RDS10504,Énergies renouvelables,Exemple(s) illustratif(s),"énergie solaire thermique, pour énergie électrique "
2,RDS10504,Énergies renouvelables,Exemple(s) illustratif(s),"énergie solaire thermique, pour énergie thermique "
2,RDS10504,Énergies renouvelables,Exemple(s) illustratif(s),énergie marémotrice 
2,RDS10504,Énergies renouvelables,Exemple(s) illustratif(s),énergie des vagues 
2,RDS10504,Énergies renouvelables,Exemple(s) illustratif(s),énergie éolienne 
2,RDS10504,Énergies renouvelables,Tous les exemples,énergie de biocarburant (biomasse) 
2,RDS10504,Énergies renouvelables,Tous les exemples,énergie géothermique 
2,RDS10504,Énergies renouvelables,Tous les exemples,énergie hydroélectrique 
2,RDS10504,Énergies renouvelables,Tous les exemples,énergie solaire photovoltaïque 
2,RDS10504,Énergies renouvelables,Tous les exemples,"énergie solaire thermique, pour énergie électrique "
2,RDS10504,Énergies renouvelables,Tous les exemples,"énergie solaire thermique, pour énergie thermique "
2,RDS10504,Énergies renouvelables,Tous les exemples,énergie marémotrice 
2,RDS10504,Énergies renouvelables,Tous les exemples,énergie des vagues 
2,RDS10504,Énergies renouvelables,Tous les exemples,énergie éolienne 
2,RDS10504,Énergies renouvelables,Exclusion(s),systèmes énergétiques et piles à combustible fonctionnant à l'hydrogène  (Voir RDS10503 Transformation de l'énergie)
2,RDS10504,Énergies renouvelables,Exclusion(s),production d'hydrogène à partir des ressources énergétiques renouvelables  (Voir RDS10502 Préparation et production de sources d'énergie)
2,RDS10505,Stockage et distribution de l'énergie,Exemple(s) illustratif(s),stockage dans des batteries 
2,RDS10505,Stockage et distribution de l'énergie,Exemple(s) illustratif(s),la capture et le stockage du carbone 
2,RDS10505,Stockage et distribution de l'énergie,Exemple(s) illustratif(s),services énergétiques et services publics en énergie 
2,RDS10505,Stockage et distribution de l'énergie,Exemple(s) illustratif(s),stockage d'énergie (sauf l'hydrogène) 
2,RDS10505,Stockage et distribution de l'énergie,Exemple(s) illustratif(s),analyse des systèmes énergétiques 
2,RDS10505,Stockage et distribution de l'énergie,Exemple(s) illustratif(s),transmission et distribution d'énergie (sauf l'hydrogène) 
2,RDS10505,Stockage et distribution de l'énergie,Exemple(s) illustratif(s),distribution d'hydrogène 
2,RDS10505,Stockage et distribution de l'énergie,Exemple(s) illustratif(s),stockage d'hydrogène 
2,RDS10505,Stockage et distribution de l'énergie,Exemple(s) illustratif(s),réseaux électriques intelligents 
2,RDS10505,Stockage et distribution de l'énergie,Tous les exemples,stockage dans des batteries 
2,RDS10505,Stockage et distribution de l'énergie,Tous les exemples,la capture et le stockage du carbone 
2,RDS10505,Stockage et distribution de l'énergie,Tous les exemples,services énergétiques et services publics en énergie 
2,RDS10505,Stockage et distribution de l'énergie,Tous les exemples,stockage d'énergie (sauf l'hydrogène) 
2,RDS10505,Stockage et distribution de l'énergie,Tous les exemples,analyse des systèmes énergétiques 
2,RDS10505,Stockage et distribution de l'énergie,Tous les exemples,transmission et distribution d'énergie (sauf l'hydrogène) 
2,RDS10505,Stockage et distribution de l'énergie,Tous les exemples,distribution d'hydrogène 
2,RDS10505,Stockage et distribution de l'énergie,Tous les exemples,stockage d'hydrogène 
2,RDS10505,Stockage et distribution de l'énergie,Tous les exemples,réseaux électriques intelligents 
2,RDS10505,Stockage et distribution de l'énergie,Exclusion(s),distribution de l'eau  (Voir RDS10202 Services d'approvisionnement en eau et services des déchets)
2,RDS10506,Économie d'énergie et efficacité énergétique,Exemple(s) illustratif(s),économie d'énergie et efficacité énergétique pour usage commercial 
2,RDS10506,Économie d'énergie et efficacité énergétique,Exemple(s) illustratif(s),économie d'énergie et efficacité énergétique dans les transports 
2,RDS10506,Économie d'énergie et efficacité énergétique,Exemple(s) illustratif(s),efficacité énergétique dans les utilisations finales 
2,RDS10506,Économie d'énergie et efficacité énergétique,Exemple(s) illustratif(s),économie d'énergie et efficacité énergétique pour usage industriel 
2,RDS10506,Économie d'énergie et efficacité énergétique,Exemple(s) illustratif(s),économie d'énergie et efficacité énergétique pour usage résidentiel 
2,RDS10506,Économie d'énergie et efficacité énergétique,Tous les exemples,économie d'énergie et efficacité énergétique pour usage commercial 
2,RDS10506,Économie d'énergie et efficacité énergétique,Tous les exemples,économie d'énergie et efficacité énergétique dans les transports 
2,RDS10506,Économie d'énergie et efficacité énergétique,Tous les exemples,efficacité énergétique dans les utilisations finales 
2,RDS10506,Économie d'énergie et efficacité énergétique,Tous les exemples,économie d'énergie et efficacité énergétique pour usage industriel 
2,RDS10506,Économie d'énergie et efficacité énergétique,Tous les exemples,économie d'énergie et efficacité énergétique pour usage résidentiel 
2,RDS10506,Économie d'énergie et efficacité énergétique,Exclusion(s),conception des bâtiments visant à réduire au minimum la consommation du bâtiment complété  (Voir RDS10402 Conception de travaux de construction)
2,RDS10506,Économie d'énergie et efficacité énergétique,Exclusion(s),réduction au minimum des déchets d'intrants (sauf l'eau et l'énergie)  (Voir RDS10201 Activités humaines écologiquement durables)
2,RDS10506,Économie d'énergie et efficacité énergétique,Exclusion(s),"les activités scientifiques ayant trait aux recherches portant sur la pollution, sauf la protection contre les effets néfastes de l'aménagement des zones urbaines et rurales, et sur les environnements affectés par les activités énergétiques et de séquestration du gaz à effet de serre  (Voir RDS102 Protection de l'environnement)"
2,RDS10506,Économie d'énergie et efficacité énergétique,Exclusion(s),services de distribution de l'eau et de manipulation des déchets offerts par les conseils et gouvernements locaux ou les entreprises privées et les organismes sans but lucratif de gestion de déchets  (Voir RDS10202 Services d'approvisionnement en eau et services des déchets)
2,RDS10599,"Énergie (sauf la prospection), n.c.a.",Tous les exemples, avancement des connaissances dans les activités ayant trait à l'énergie
1,RDS106,Production et technologie industrielles,Exclusion(s),les activités scientifiques portant sur les produits industriels et leurs procédés de fabrication en tant que partie intégrante de la réalisation des objectifs de l'agriculture  (Voir RDS108 Agriculture (y compris les pêches et la foresterie))
1,RDS106,Production et technologie industrielles,Exclusion(s),les activités scientifiques portant sur les produits industriels et leurs procédés de fabrication en tant que partie intégrante de la réalisation des objectifs de défense  (Voir RDS112 Défense)
1,RDS106,Production et technologie industrielles,Exclusion(s),les activités scientifiques portant sur les produits industriels et leurs procédés de fabrication en tant que partie intégrante de la réalisation des objectifs d'énergie (sauf l'exploration)  (Voir RDS105 Énergie (sauf la prospection))
1,RDS106,Production et technologie industrielles,Exclusion(s),les activités scientifiques portant sur les produits industriels et leurs procédés de fabrication en tant que partie intégrante de la réalisation des objectifs de l'espace  (Voir RDS103 Exploration et exploitation de l'espace)
2,RDS10601,Procédés industriels relatifs aux ressources minérales,Exemple(s) illustratif(s),production de métaux de base 
2,RDS10601,Procédés industriels relatifs aux ressources minérales,Exemple(s) illustratif(s),produits et matériaux de ciment et béton 
2,RDS10601,Procédés industriels relatifs aux ressources minérales,Exemple(s) illustratif(s),céramique 
2,RDS10601,Procédés industriels relatifs aux ressources minérales,Exemple(s) illustratif(s),produits d'argile 
2,RDS10601,Procédés industriels relatifs aux ressources minérales,Exemple(s) illustratif(s),métal revêtu et produits métallisés 
2,RDS10601,Procédés industriels relatifs aux ressources minérales,Exemple(s) illustratif(s),processus de concentration des minerais 
2,RDS10601,Procédés industriels relatifs aux ressources minérales,Exemple(s) illustratif(s),produits métalliques usinés 
2,RDS10601,Procédés industriels relatifs aux ressources minérales,Exemple(s) illustratif(s),extraction exploitation minière et extraction de ressources minérales 
2,RDS10601,Procédés industriels relatifs aux ressources minérales,Exemple(s) illustratif(s),plâtre et produits en plâtre 
2,RDS10601,Procédés industriels relatifs aux ressources minérales,Exemple(s) illustratif(s),production de lingots et de concentrés de métaux précieux non raffinés 
2,RDS10601,Procédés industriels relatifs aux ressources minérales,Exemple(s) illustratif(s),verre structural et produits en verre 
2,RDS10601,Procédés industriels relatifs aux ressources minérales,Exemple(s) illustratif(s),produits structurels en métal 
2,RDS10601,Procédés industriels relatifs aux ressources minérales,Tous les exemples,production de métaux de base 
2,RDS10601,Procédés industriels relatifs aux ressources minérales,Tous les exemples,valorisation et habillage de minéraux non métalliques (y compris les diamants) 
2,RDS10601,Procédés industriels relatifs aux ressources minérales,Tous les exemples,mise en valeur ou habillage des minerais de fer 
2,RDS10601,Procédés industriels relatifs aux ressources minérales,Tous les exemples,produits et matériaux de ciment et béton 
2,RDS10601,Procédés industriels relatifs aux ressources minérales,Tous les exemples,céramique 
2,RDS10601,Procédés industriels relatifs aux ressources minérales,Tous les exemples,produits d'argile 
2,RDS10601,Procédés industriels relatifs aux ressources minérales,Tous les exemples,métal revêtu et produits métallisés 
2,RDS10601,Procédés industriels relatifs aux ressources minérales,Tous les exemples,processus de concentration des minerais 
2,RDS10601,Procédés industriels relatifs aux ressources minérales,Tous les exemples,produits métalliques usinés 
2,RDS10601,Procédés industriels relatifs aux ressources minérales,Tous les exemples,moulages métalliques 
2,RDS10601,Procédés industriels relatifs aux ressources minérales,Tous les exemples,extraction exploitation minière et extraction de ressources minérales 
2,RDS10601,Procédés industriels relatifs aux ressources minérales,Tous les exemples,plâtre et produits en plâtre 
2,RDS10601,Procédés industriels relatifs aux ressources minérales,Tous les exemples,production de lingots et de concentrés de métaux précieux non raffinés 
2,RDS10601,Procédés industriels relatifs aux ressources minérales,Tous les exemples,produits métalliques semi-finis 
2,RDS10601,Procédés industriels relatifs aux ressources minérales,Tous les exemples,produits en tôle 
2,RDS10601,Procédés industriels relatifs aux ressources minérales,Tous les exemples,verre structural et produits en verre 
2,RDS10601,Procédés industriels relatifs aux ressources minérales,Tous les exemples,produits structurels en métal 
2,RDS10602,"Procédés industriels relatifs aux produits agricoles (sauf le bois, le papier, et la fibre)",Exemple(s) illustratif(s),produits de boulangerie 
2,RDS10602,"Procédés industriels relatifs aux produits agricoles (sauf le bois, le papier, et la fibre)",Exemple(s) illustratif(s),boissons 
2,RDS10602,"Procédés industriels relatifs aux produits agricoles (sauf le bois, le papier, et la fibre)",Exemple(s) illustratif(s),graisses et huiles dérivées du beurre et du lait 
2,RDS10602,"Procédés industriels relatifs aux produits agricoles (sauf le bois, le papier, et la fibre)",Exemple(s) illustratif(s),farine et produits céréaliers 
2,RDS10602,"Procédés industriels relatifs aux produits agricoles (sauf le bois, le papier, et la fibre)",Exemple(s) illustratif(s),nutraceutiques et aliments fonctionnels 
2,RDS10602,"Procédés industriels relatifs aux produits agricoles (sauf le bois, le papier, et la fibre)",Exemple(s) illustratif(s),huiles et graisses 
2,RDS10602,"Procédés industriels relatifs aux produits agricoles (sauf le bois, le papier, et la fibre)",Exemple(s) illustratif(s),produits de poisson et de fruits de mer transformés 
2,RDS10602,"Procédés industriels relatifs aux produits agricoles (sauf le bois, le papier, et la fibre)",Exemple(s) illustratif(s),produits transformés à base de fruits et légumes 
2,RDS10602,"Procédés industriels relatifs aux produits agricoles (sauf le bois, le papier, et la fibre)",Exemple(s) illustratif(s),produits de viande transformés 
2,RDS10602,"Procédés industriels relatifs aux produits agricoles (sauf le bois, le papier, et la fibre)",Exemple(s) illustratif(s),"lait et crème transformés (y compris en poudre, évaporé et condensé) "
2,RDS10602,"Procédés industriels relatifs aux produits agricoles (sauf le bois, le papier, et la fibre)",Exemple(s) illustratif(s),produits à base de soja 
2,RDS10602,"Procédés industriels relatifs aux produits agricoles (sauf le bois, le papier, et la fibre)",Exemple(s) illustratif(s),sucre et produits de confiserie 
2,RDS10602,"Procédés industriels relatifs aux produits agricoles (sauf le bois, le papier, et la fibre)",Tous les exemples,produits de boulangerie 
2,RDS10602,"Procédés industriels relatifs aux produits agricoles (sauf le bois, le papier, et la fibre)",Tous les exemples,boissons 
2,RDS10602,"Procédés industriels relatifs aux produits agricoles (sauf le bois, le papier, et la fibre)",Tous les exemples,graisses et huiles dérivées du beurre et du lait 
2,RDS10602,"Procédés industriels relatifs aux produits agricoles (sauf le bois, le papier, et la fibre)",Tous les exemples,viande en carcasse (y compris poisson et fruits de mer) 
2,RDS10602,"Procédés industriels relatifs aux produits agricoles (sauf le bois, le papier, et la fibre)",Tous les exemples,caséine 
2,RDS10602,"Procédés industriels relatifs aux produits agricoles (sauf le bois, le papier, et la fibre)",Tous les exemples,fromage 
2,RDS10602,"Procédés industriels relatifs aux produits agricoles (sauf le bois, le papier, et la fibre)",Tous les exemples,farine et produits céréaliers 
2,RDS10602,"Procédés industriels relatifs aux produits agricoles (sauf le bois, le papier, et la fibre)",Tous les exemples,jus de fruits 
2,RDS10602,"Procédés industriels relatifs aux produits agricoles (sauf le bois, le papier, et la fibre)",Tous les exemples,fibres végétales naturelles 
2,RDS10602,"Procédés industriels relatifs aux produits agricoles (sauf le bois, le papier, et la fibre)",Tous les exemples,nutraceutiques et aliments fonctionnels 
2,RDS10602,"Procédés industriels relatifs aux produits agricoles (sauf le bois, le papier, et la fibre)",Tous les exemples,huiles et graisses 
2,RDS10602,"Procédés industriels relatifs aux produits agricoles (sauf le bois, le papier, et la fibre)",Tous les exemples,graines oléagineuses (sauf le canola) 
2,RDS10602,"Procédés industriels relatifs aux produits agricoles (sauf le bois, le papier, et la fibre)",Tous les exemples,engrais organiques 
2,RDS10602,"Procédés industriels relatifs aux produits agricoles (sauf le bois, le papier, et la fibre)",Tous les exemples,aliments préparés pour animaux 
2,RDS10602,"Procédés industriels relatifs aux produits agricoles (sauf le bois, le papier, et la fibre)",Tous les exemples,produits de poisson et de fruits de mer transformés 
2,RDS10602,"Procédés industriels relatifs aux produits agricoles (sauf le bois, le papier, et la fibre)",Tous les exemples,produits transformés à base de fruits et légumes 
2,RDS10602,"Procédés industriels relatifs aux produits agricoles (sauf le bois, le papier, et la fibre)",Tous les exemples,produits de viande transformés 
2,RDS10602,"Procédés industriels relatifs aux produits agricoles (sauf le bois, le papier, et la fibre)",Tous les exemples,"lait et crème transformés (y compris en poudre, évaporé et condensé) "
2,RDS10602,"Procédés industriels relatifs aux produits agricoles (sauf le bois, le papier, et la fibre)",Tous les exemples,produits à base de soja 
2,RDS10602,"Procédés industriels relatifs aux produits agricoles (sauf le bois, le papier, et la fibre)",Tous les exemples,sucre et produits de confiserie 
2,RDS10602,"Procédés industriels relatifs aux produits agricoles (sauf le bois, le papier, et la fibre)",Tous les exemples,lactosérum 
2,RDS10602,"Procédés industriels relatifs aux produits agricoles (sauf le bois, le papier, et la fibre)",Exclusion(s),"fabrication des produits du cannabis  (Voir RDS10699 Production et technologie industrielles, n.c.a.)"
2,RDS10602,"Procédés industriels relatifs aux produits agricoles (sauf le bois, le papier, et la fibre)",Exclusion(s),"procédés industriels relatifs au bois, au papier et à la fibre  (Voir RDS10604 Bois, produits du bois et papier)"
2,RDS10602,"Procédés industriels relatifs aux produits agricoles (sauf le bois, le papier, et la fibre)",Exclusion(s),"fabrication de peaux transformées (pour le cuir)  (Voir RDS10603 Produits de cuir, transformation des fibres et produits textiles)"
2,RDS10602,"Procédés industriels relatifs aux produits agricoles (sauf le bois, le papier, et la fibre)",Exclusion(s),"fabrication des produits du tabac  (Voir RDS10699 Production et technologie industrielles, n.c.a.)"
2,RDS10603,"Produits de cuir, transformation des fibres et produits textiles",Exemple(s) illustratif(s),vêtements 
2,RDS10603,"Produits de cuir, transformation des fibres et produits textiles",Exemple(s) illustratif(s),"coton, non cardé ni filé "
2,RDS10603,"Produits de cuir, transformation des fibres et produits textiles",Exemple(s) illustratif(s),"fibres, fils et tissus naturels "
2,RDS10603,"Produits de cuir, transformation des fibres et produits textiles",Exemple(s) illustratif(s),textiles non textiles 
2,RDS10603,"Produits de cuir, transformation des fibres et produits textiles",Exemple(s) illustratif(s),"peaux transformées, cuir et produits en cuir "
2,RDS10603,"Produits de cuir, transformation des fibres et produits textiles",Exemple(s) illustratif(s),"fibres, fils et tissus synthétiques "
2,RDS10603,"Produits de cuir, transformation des fibres et produits textiles",Exemple(s) illustratif(s),décapage de la laine et fabrication du haut 
2,RDS10603,"Produits de cuir, transformation des fibres et produits textiles",Tous les exemples,vêtements 
2,RDS10603,"Produits de cuir, transformation des fibres et produits textiles",Tous les exemples,"coton, non cardé ni filé "
2,RDS10603,"Produits de cuir, transformation des fibres et produits textiles",Tous les exemples,"fibres, fils et tissus naturels "
2,RDS10603,"Produits de cuir, transformation des fibres et produits textiles",Tous les exemples,textiles non textiles 
2,RDS10603,"Produits de cuir, transformation des fibres et produits textiles",Tous les exemples,"peaux transformées, cuir et produits en cuir "
2,RDS10603,"Produits de cuir, transformation des fibres et produits textiles",Tous les exemples,"fibres, fils et tissus synthétiques "
2,RDS10603,"Produits de cuir, transformation des fibres et produits textiles",Tous les exemples,décapage de la laine et fabrication du haut 
2,RDS10603,"Produits de cuir, transformation des fibres et produits textiles",Exclusion(s),"fabrication de meubles  (Voir RDS10699 Production et technologie industrielles, n.c.a.)"
2,RDS10604,"Bois, produits du bois et papier",Exemple(s) illustratif(s),produits en papier (y compris le papier couché) 
2,RDS10604,"Bois, produits du bois et papier",Exemple(s) illustratif(s),processus d'impression et de publication 
2,RDS10604,"Bois, produits du bois et papier",Exemple(s) illustratif(s),pâtes et papiers 
2,RDS10604,"Bois, produits du bois et papier",Exemple(s) illustratif(s),produits du bois reconstitués 
2,RDS10604,"Bois, produits du bois et papier",Exemple(s) illustratif(s),sciage et placage de bois 
2,RDS10604,"Bois, produits du bois et papier",Tous les exemples,produits en papier (y compris le papier couché) 
2,RDS10604,"Bois, produits du bois et papier",Tous les exemples,processus d'impression et de publication 
2,RDS10604,"Bois, produits du bois et papier",Tous les exemples,pâtes et papiers 
2,RDS10604,"Bois, produits du bois et papier",Tous les exemples,produits du bois reconstitués 
2,RDS10604,"Bois, produits du bois et papier",Tous les exemples,sciage et placage de bois 
2,RDS10604,"Bois, produits du bois et papier",Exclusion(s),"fabrication de meubles  (Voir RDS10699 Production et technologie industrielles, n.c.a.)"
2,RDS10604,"Bois, produits du bois et papier",Exclusion(s),récolte et transport des grumes et autres produits forestiers  (Voir RDS10801 Foresterie)
2,RDS10604,"Bois, produits du bois et papier",Exclusion(s),"fabrication des bâtiments préfabriqués  (Voir RDS10699 Production et technologie industrielles, n.c.a.)"
2,RDS10604,"Bois, produits du bois et papier",Exclusion(s),impression et édition des journaux et autres publications médiatiques  (Voir RDS11002 Services médiatiques)
2,RDS10605,Produits chimiques agricoles et industriels,Exemple(s) illustratif(s),produits chimiques pour la protection des animaux 
2,RDS10605,Produits chimiques agricoles et industriels,Exemple(s) illustratif(s),engrais chimiques 
2,RDS10605,Produits chimiques agricoles et industriels,Exemple(s) illustratif(s),produits chimiques de protection des cultures 
2,RDS10605,Produits chimiques agricoles et industriels,Exemple(s) illustratif(s),gaz industriels 
